apogee_id,glon,glat,snr,vhelio_avg,vscatter,teff,logg,m_h,alpha_m
2M13493698+4359316,91.92506,69.46822,110.487,1.539452,0.07437604,4812.642,4.605147,-0.11165,0.0409263
2M13493788+3307500,61.97496,76.07717,107.8936,-12.10495,0.1087409,3979.45,4.634257,-0.048528,-0.0653447
2M13493788+3307500,61.97496,76.07717,107.8936,-12.10495,0.1087409,3979.45,4.634257,-0.048528,-0.0653447
2M13493788+3307500,61.97496,76.07717,107.8936,-12.10495,0.1087409,3979.45,4.634257,-0.048528,-0.0653447
2M13495585+4428193,92.65987,69.06101,149.8929,-5.852977,0.01754348,4561.167,4.591179,-0.051535,0.0496903
2M13495974+3322562,62.8205,75.91195,101.2595,-12.74294,0.01245456,4833.514,4.582028,-0.055624,-0.0028809
2M13495974+3322562,62.8205,75.91195,101.2595,-12.74294,0.01245456,4833.514,4.582028,-0.055624,-0.0028809
2M13495974+3322562,62.8205,75.91195,101.2595,-12.74294,0.01245456,4833.514,4.582028,-0.055624,-0.0028809
2M13462396+2806339,40.71405,77.79248,83.08677,-14.13723,0.1557683,4543.76,4.607031,-0.072209,-0.0110567
2M13462396+2806339,40.71405,77.79248,83.08677,-14.13723,0.1557683,4543.76,4.607031,-0.072209,-0.0110567
2M13462396+2806339,40.71405,77.79248,83.08677,-14.13723,0.1557683,4543.76,4.607031,-0.072209,-0.0110567
2M13462396+2806339,40.71405,77.79248,83.08677,-14.13723,0.1557683,4543.76,4.607031,-0.072209,-0.0110567
2M14002362+5351102,102.19764,60.41178,121.5897,-51.63847,0.04468977,4712.844,4.43091,-0.57682,0.0932493
2M14002551+4318357,86.6232,68.63289,267.8711,-6.559057,3.020466,4415.13,4.564343,-0.098099,-0.0277117
2M14002551+4318357,86.6232,68.63289,267.8711,-6.559057,3.020466,4415.13,4.564343,-0.098099,-0.0277117
2M14004546+5417080,102.57033,60.01705,114.488,-9.067175,0.1770647,4127.709,4.621911,-0.0064275,-0.0177537
2M14004546+5417080,102.57033,60.01705,114.488,-9.067175,0.1770647,4127.709,4.621911,-0.0064275,-0.0177537
2M14004546+5417080,102.57033,60.01705,114.488,-9.067175,0.1770647,4127.709,4.621911,-0.0064275,-0.0177537
2M14004792+5406521,102.3777,60.15875,172.9337,-25.23904,2.496516,4959.597,4.514909,-0.070169,0.0329463
2M14004792+5406521,102.3777,60.15875,172.9337,-25.23904,2.496516,4959.597,4.514909,-0.070169,0.0329463
2M14004792+5406521,102.3777,60.15875,172.9337,-25.23904,2.496516,4959.597,4.514909,-0.070169,0.0329463
2M14011528+4240470,85.06005,68.94975,179.9604,-25.51097,0.06837905,4307.646,4.569275,-0.051251,-0.0392067
2M14011528+4240470,85.06005,68.94975,179.9604,-25.51097,0.06837905,4307.646,4.569275,-0.051251,-0.0392067
2M14011558+4249217,85.35285,68.85315,130.889,12.5955,0.08206134,4964.657,4.531637,0.027449,0.0367133
2M14011558+4249217,85.35285,68.85315,130.889,12.5955,0.08206134,4964.657,4.531637,0.027449,0.0367133
2M14012053+5352515,101.98966,60.31297,122.5152,-1.368586,0.1221805,4958.411,4.463821,-0.35775,0.0764423
2M14012053+5352515,101.98966,60.31297,122.5152,-1.368586,0.1221805,4958.411,4.463821,-0.35775,0.0764423
2M14012053+5352515,101.98966,60.31297,122.5152,-1.368586,0.1221805,4958.411,4.463821,-0.35775,0.0764423
2M14020199+5420439,102.32032,59.86701,196.8099,-6.795372,0.04118072,4994.625,4.590951,-0.14016,0.0239843
2M14020199+5420439,102.32032,59.86701,196.8099,-6.795372,0.04118072,4994.625,4.590951,-0.14016,0.0239843
2M14020199+5420439,102.32032,59.86701,196.8099,-6.795372,0.04118072,4994.625,4.590951,-0.14016,0.0239843
2M14020732+5408409,102.08227,60.02918,102.4718,-32.56419,0.04424246,4605.541,4.477247,-0.35438,0.0299853
2M14020732+5408409,102.08227,60.02918,102.4718,-32.56419,0.04424246,4605.541,4.477247,-0.35438,0.0299853
2M14020732+5408409,102.08227,60.02918,102.4718,-32.56419,0.04424246,4605.541,4.477247,-0.35438,0.0299853
2M14021017+2630392,34.72358,74.22017,137.8125,-37.02997,0.01602768,4055.731,4.619946,0.041723,-0.0541957
2M14021268+5248529,100.56893,61.13221,87.71168,-12.74475,0.06022072,4692.929,4.601927,-0.24319,0.0399763
2M14021268+5248529,100.56893,61.13221,87.71168,-12.74475,0.06022072,4692.929,4.601927,-0.24319,0.0399763
2M14021317+2604367,33.14756,74.15614,313.6128,-9.47064,0.05678708,4977.303,3.643994,-0.32979,0.222985
2M14022698+2609122,33.45009,74.11509,131.0667,14.5452,0.08761034,5095.758,4.5505,-0.23875,0.0819763
2M14023562+2526424,30.92087,73.97568,230.9996,-38.90171,0.04957373,4822.502,3.369429,0.18611,0.052227
2M14035381+5331087,100.94867,60.40722,57.42685,-33.69099,0.1587304,3462.9,4.664169,-9999,-9999
2M14035381+5331087,100.94867,60.40722,57.42685,-33.69099,0.1587304,3462.9,4.664169,-9999,-9999
2M14035381+5331087,100.94867,60.40722,57.42685,-33.69099,0.1587304,3462.9,4.664169,-9999,-9999
2M14043157+5256432,100.12816,60.82674,158.191,-41.92634,0.01230117,4972.438,3.746542,0.2225,0.051048
2M14043157+5256432,100.12816,60.82674,158.191,-41.92634,0.01230117,4972.438,3.746542,0.2225,0.051048
2M14043157+5256432,100.12816,60.82674,158.191,-41.92634,0.01230117,4972.438,3.746542,0.2225,0.051048
2M14045725+5220450,99.30253,61.27836,147.5107,-39.55962,12.03691,4128.541,4.606586,-0.031789,-0.0693807
2M14045725+5220450,99.30253,61.27836,147.5107,-39.55962,12.03691,4128.541,4.606586,-0.031789,-0.0693807
2M14045725+5220450,99.30253,61.27836,147.5107,-39.55962,12.03691,4128.541,4.606586,-0.031789,-0.0693807
2M14073239+5236505,98.97221,60.82961,77.98527,-5.307271,3.765115,4708.418,4.533398,-0.53605,-0.0456967
2M14073239+5236505,98.97221,60.82961,77.98527,-5.307271,3.765115,4708.418,4.533398,-0.53605,-0.0456967
2M14073239+5236505,98.97221,60.82961,77.98527,-5.307271,3.765115,4708.418,4.533398,-0.53605,-0.0456967
2M14080136+5441369,101.27334,59.0964,122.5656,10.59341,0.1907339,4624.906,4.590982,-0.38348,0.0643813
2M14080136+5441369,101.27334,59.0964,122.5656,10.59341,0.1907339,4624.906,4.590982,-0.38348,0.0643813
2M14081134+5458469,101.54975,58.84712,110.3772,-12.21397,0.04219249,4742.737,4.549067,0.01176,0.0130341
2M14081134+5458469,101.54975,58.84712,110.3772,-12.21397,0.04219249,4742.737,4.549067,0.01176,0.0130341
2M14143803+5252523,97.58773,59.96005,105.3948,-18.919,0.04512124,4237.612,4.615244,-0.20169,-0.0161547
2M14143803+5252523,97.58773,59.96005,105.3948,-18.919,0.04512124,4237.612,4.615244,-0.20169,-0.0161547
2M14153248+5333068,98.21355,59.35314,60.05828,-7.772748,2.581216,4883.432,4.563897,-0.40896,0.0331013
2M14153248+5333068,98.21355,59.35314,60.05828,-7.772748,2.581216,4883.432,4.563897,-0.40896,0.0331013
2M14084410+5335399,99.85299,59.93302,159.5906,-16.82986,0.01912865,4863.528,4.577585,-0.079106,0.0217123
2M14084410+5335399,99.85299,59.93302,159.5906,-16.82986,0.01912865,4863.528,4.577585,-0.079106,0.0217123
2M14084410+5335399,99.85299,59.93302,159.5906,-16.82986,0.01912865,4863.528,4.577585,-0.079106,0.0217123
2M14110564+5255080,98.47417,60.26216,179.641,-15.13724,0.04019879,4813.002,4.591976,-0.073206,0.0078787
2M14110564+5255080,98.47417,60.26216,179.641,-15.13724,0.04019879,4813.002,4.591976,-0.073206,0.0078787
2M14163809+5343579,98.1891,59.11061,299.8009,-20.23494,0.02887763,5029.041,3.769789,0.12765,0.039921
2M14163809+5343579,98.1891,59.11061,299.8009,-20.23494,0.02887763,5029.041,3.769789,0.12765,0.039921
2M16474747+4654397,72.82464,40.19066,58.02268,-49.96911,0.1758308,5903.984,4.190051,-0.18336,0.0402703
2M16474747+4654397,72.82464,40.19066,58.02268,-49.96911,0.1758308,5903.984,4.190051,-0.18336,0.0402703
2M16475184+4833333,74.97857,40.11033,536.4682,-13.944,4.727942,5437.439,4.375825,0.00070381,-0.0062574
2M16482732+4733471,73.67208,40.05647,98.51024,-62.96648,0.08546451,5513.979,4.035637,-0.41241,0.1861253
2M16482732+4733471,73.67208,40.05647,98.51024,-62.96648,0.08546451,5513.979,4.035637,-0.41241,0.1861253
2M16491633+4652248,72.76692,39.93874,68.16135,-22.48977,4.700301,4766.406,4.541179,-0.073468,0.0125142
2M16491633+4652248,72.76692,39.93874,68.16135,-22.48977,4.700301,4766.406,4.541179,-0.073468,0.0125142
2M16493993+4732018,73.62475,39.85339,170.1445,-23.8701,0.927604,4815.729,4.543665,-0.04825,0.0200273
2M16493993+4732018,73.62475,39.85339,170.1445,-23.8701,0.927604,4815.729,4.543665,-0.04825,0.0200273
2M16495690+4614206,71.93736,39.83409,96.86524,-169.0263,2.749485,-9999,-9999,-9999,-9999
2M16495690+4614206,71.93736,39.83409,96.86524,-169.0263,2.749485,-9999,-9999,-9999,-9999
2M16500199+4702282,72.9812,39.80492,42.81735,-15.22779,0.09694113,4869.986,4.540984,-0.11907,0.0141513
2M16500199+4702282,72.9812,39.80492,42.81735,-15.22779,0.09694113,4869.986,4.540984,-0.11907,0.0141513
2M16502399+4618051,72.01729,39.7553,93.55046,15.58227,0.1424436,6141.554,4.300483,-0.0683,0.007288
2M16502399+4618051,72.01729,39.7553,93.55046,15.58227,0.1424436,6141.554,4.300483,-0.0683,0.007288
2M16502977+4740465,73.80849,39.7088,226.5345,-55.70335,0.09143043,5800.41,4.424169,-0.66502,0.2529653
2M16502977+4740465,73.80849,39.7088,226.5345,-55.70335,0.09143043,5800.41,4.424169,-0.66502,0.2529653
2M16502981+4839516,75.08721,39.67049,152.6046,-15.18073,9.863062,-9999,-9999,-9999,-9999
2M16503913+4611529,71.88223,39.71282,259.39,-71.55082,5.102129,5541.079,4.319373,0.14247,0.013365
2M16503913+4611529,71.88223,39.71282,259.39,-71.55082,5.102129,5541.079,4.319373,0.14247,0.013365
2M16503925+4831028,74.89511,39.65105,97.74413,-5.293075,0.03383262,3977.7,4.611153,0.1543,-0.1031447
2M16504425+4612482,71.90203,39.69789,85.70745,-41.40394,0.09103851,5452.914,4.058651,0.12543,-0.0137707
2M16504425+4612482,71.90203,39.69789,85.70745,-41.40394,0.09103851,5452.914,4.058651,0.12543,-0.0137707
2M16493097+4709062,73.12806,39.89006,132.2599,-8.41115,0.08235373,5261.92,4.496437,0.038642,0.0176233
2M16493097+4709062,73.12806,39.89006,132.2599,-8.41115,0.08235373,5261.92,4.496437,0.038642,0.0176233
2M16530150+4814512,74.52675,39.26775,101.1592,8.636816,0.1059816,4780.874,4.600105,-0.1254,0.0237663
2M16531117+4809591,74.42096,39.2434,116.4316,-31.99946,0.02563401,5447.731,4.469229,0.18391,0.0086326
2M16531907+4805201,74.32013,39.22367,262.7638,-21.12001,0.014231,5253.505,3.475853,-0.38408,0.098681
2M16542635+4814506,74.5177,39.03243,111.3613,11.1463,0.06245424,5975.82,4.418616,-0.13326,-0.0025979
2M16544627+4729127,73.53762,38.99259,56.41076,-23.8182,0.1070759,5865.638,4.398685,-0.21219,0.0123572
2M16544627+4729127,73.53762,38.99259,56.41076,-23.8182,0.1070759,5865.638,4.398685,-0.21219,0.0123572
2M16550028+4759014,74.17567,38.94438,143.9627,-31.52485,0.03340075,5108.31,4.541059,0.19787,0.0596523
2M16393159+4718456,73.44088,41.57685,158.13,-71.67139,0.1748081,5813.996,4.159391,-0.57807,0.1599653
2M16393159+4718456,73.44088,41.57685,158.13,-71.67139,0.1748081,5813.996,4.159391,-0.57807,0.1599653
2M16393678+4714006,73.33402,41.56711,81.6709,-12.67148,0.008895581,5087.499,3.730691,0.13497,0.010383
2M16393678+4714006,73.33402,41.56711,81.6709,-12.67148,0.008895581,5087.499,3.730691,0.13497,0.010383
2M16401255+4709115,73.2189,41.47081,46.54058,-20.11868,0.03963798,5711.273,3.959504,0.045551,-0.0195967
2M16401255+4709115,73.2189,41.47081,46.54058,-20.11868,0.03963798,5711.273,3.959504,0.045551,-0.0195967
2M16404273+4713529,73.31642,41.38099,38.38722,7.924967,0.1874566,5638.962,4.251845,-0.094483,-0.0071837
2M16404273+4713529,73.31642,41.38099,38.38722,7.924967,0.1874566,5638.962,4.251845,-0.094483,-0.0071837
2M16415967+4704037,73.08323,41.17212,66.25092,-21.75342,0.1485614,5654.554,4.385537,0.12392,-0.0150017
2M16415967+4704037,73.08323,41.17212,66.25092,-21.75342,0.1485614,5654.554,4.385537,0.12392,-0.0150017
2M16391492+4711325,73.28423,41.6314,82.56985,-48.73181,0.7323895,4770.426,4.550635,-0.15807,0.0767953
2M16391492+4711325,73.28423,41.6314,82.56985,-48.73181,0.7323895,4770.426,4.550635,-0.15807,0.0767953
2M16402847+4751206,74.15023,41.38186,201.0344,-5.40644,0.07029402,4599.772,4.597718,0.052559,-0.0021056
2M16402847+4751206,74.15023,41.38186,201.0344,-5.40644,0.07029402,4599.772,4.597718,0.052559,-0.0021056
2M16430609+4701411,73.01859,40.98569,56.22845,-18.08952,0.03829401,5768.789,4.238327,0.050232,-0.0128857
2M16430609+4701411,73.01859,40.98569,56.22845,-18.08952,0.03829401,5768.789,4.238327,0.050232,-0.0128857
2M16431151+4745531,73.99172,40.93221,147.0341,-34.4468,0.05177449,4974.05,4.547255,-0.12552,0.1166553
2M16431151+4745531,73.99172,40.93221,147.0341,-34.4468,0.05177449,4974.05,4.547255,-0.12552,0.1166553
2M16442842+4705445,73.0941,40.74923,62.40225,-36.03426,0.09576975,5404.767,4.483516,-0.15735,0.0543813
2M16442842+4705445,73.0941,40.74923,62.40225,-36.03426,0.09576975,5404.767,4.483516,-0.15735,0.0543813
2M16445109+4711558,73.2264,40.68061,65.36787,-43.33763,0.02725082,4621.149,4.589757,-0.27718,0.0521133
2M16445109+4711558,73.2264,40.68061,65.36787,-43.33763,0.02725082,4621.149,4.589757,-0.27718,0.0521133
2M16454860+4617355,72.02654,40.5481,456.7174,0.5527877,0.03612151,6081.071,4.314548,-0.10669,-0.0040933
2M16454860+4617355,72.02654,40.5481,456.7174,0.5527877,0.03612151,6081.071,4.314548,-0.10669,-0.0040933
2M16460349+4655565,72.86518,40.48574,76.56944,-28.89428,0.1331269,4954.428,4.528243,-0.051694,0.0319903
2M16460349+4655565,72.86518,40.48574,76.56944,-28.89428,0.1331269,4954.428,4.528243,-0.051694,0.0319903
2M16461425+4845148,75.25364,40.36729,115.7131,-69.63789,0.08134688,5740.974,4.448104,-0.32465,0.1465953
2M16463047+4826490,74.84781,40.34081,89.77647,-34.73515,0.05098408,5132.16,4.537633,-0.012905,0.00389826
2M16463047+4826490,74.84781,40.34081,89.77647,-34.73515,0.05098408,5132.16,4.537633,-0.012905,0.00389826
2M16463210+4704462,73.05458,40.39925,50.87136,12.36214,0.220949,4642.385,4.567211,-0.02353,0.0001754
2M16463210+4704462,73.05458,40.39925,50.87136,12.36214,0.220949,4642.385,4.567211,-0.02353,0.0001754
2M16465489+4626355,72.21709,40.3537,79.16428,-12.97314,10.95645,4758.058,4.559277,-0.058014,-0.0114437
2M16465489+4626355,72.21709,40.3537,79.16428,-12.97314,10.95645,4758.058,4.559277,-0.058014,-0.0114437
2M16471456+4844503,75.23172,40.20233,143.5677,-31.07585,0.1221291,5243.271,4.513258,0.01938,0.0051263
2M16472416+4623103,72.13971,40.27102,218.2392,15.34183,0.1760184,5896.194,4.313776,0.030637,-0.0099297
2M16472416+4623103,72.13971,40.27102,218.2392,15.34183,0.1760184,5896.194,4.313776,0.030637,-0.0099297
2M13462396+2806339,40.71405,77.79248,83.08677,-14.13723,0.1557683,4543.76,4.607031,-0.072209,-0.0110567
2M13474556+2742460,38.85074,77.49475,125.7513,-2.57347,0.08949725,4734.361,4.61556,-0.27277,0.0308883
2M13474556+2742460,38.85074,77.49475,125.7513,-2.57347,0.08949725,4734.361,4.61556,-0.27277,0.0308883
2M13474556+2742460,38.85074,77.49475,125.7513,-2.57347,0.08949725,4734.361,4.61556,-0.27277,0.0308883
2M13474556+2742460,38.85074,77.49475,125.7513,-2.57347,0.08949725,4734.361,4.61556,-0.27277,0.0308883
2M13511297+4357267,91.23576,69.30957,153.2042,-22.68318,0.0322681,4464.56,4.608618,-0.040363,-0.0190307
2M13511297+4357267,91.23576,69.30957,153.2042,-22.68318,0.0322681,4464.56,4.608618,-0.040363,-0.0190307
2M13512726+3319379,62.14712,75.65028,157.9192,5.631902,0.2688828,3746.484,4.653352,-0.19715,-0.0273347
2M13512726+3319379,62.14712,75.65028,157.9192,5.631902,0.2688828,3746.484,4.653352,-0.19715,-0.0273347
2M13512726+3319379,62.14712,75.65028,157.9192,5.631902,0.2688828,3746.484,4.653352,-0.19715,-0.0273347
2M13514152+4434174,92.16013,68.78508,155.3648,31.61405,19.57648,-9999,-9999,-9999,-9999
2M13515898+2525169,29.17149,76.32929,127.4214,-32.60237,0.1588877,4820.875,4.583178,-0.26787,0.0505673
2M13515898+2525169,29.17149,76.32929,127.4214,-32.60237,0.1588877,4820.875,4.583178,-0.26787,0.0505673
2M13520483+2530399,29.56151,76.32368,144.1015,2.523336,0.09274683,5004.631,4.514083,0.23277,0.0058743
2M13520483+2530399,29.56151,76.32368,144.1015,2.523336,0.09274683,5004.631,4.514083,0.23277,0.0058743
2M13522290+4441021,92.09888,68.62016,85.05121,8.061577,0.1345382,4542.154,4.62949,-0.20088,0.0142083
2M13523819+3354075,63.88757,75.20379,419.0582,-16.64179,0.04827273,4643.067,4.602238,0.021319,-0.0205187
2M13523819+3354075,63.88757,75.20379,419.0582,-16.64179,0.04827273,4643.067,4.602238,0.021319,-0.0205187
2M13523819+3354075,63.88757,75.20379,419.0582,-16.64179,0.04827273,4643.067,4.602238,0.021319,-0.0205187
2M13524193+4345565,90.30965,69.27851,225.274,-28.51914,0.1050667,4520.073,4.62971,-0.3216,0.0223353
2M13524193+4345565,90.30965,69.27851,225.274,-28.51914,0.1050667,4520.073,4.62971,-0.3216,0.0223353
2M13524446+4229320,87.79328,70.20762,176.6206,-59.52259,0.05920127,4662.222,4.539026,-0.031574,0.0618523
2M13524446+4229320,87.79328,70.20762,176.6206,-59.52259,0.05920127,4662.222,4.539026,-0.031574,0.0618523
2M13524837+4216130,87.30875,70.35824,201.1091,-15.40548,0.02629667,4206.085,4.613177,-0.079483,-0.0430327
2M13524837+4216130,87.30875,70.35824,201.1091,-15.40548,0.02629667,4206.085,4.613177,-0.079483,-0.0430327
2M13525674+3328064,62.2152,75.30891,146.7595,-36.81518,0.05973673,4258.268,4.582,-0.37968,-0.0613597
2M13525674+3328064,62.2152,75.30891,146.7595,-36.81518,0.05973673,4258.268,4.582,-0.37968,-0.0613597
2M13525674+3328064,62.2152,75.30891,146.7595,-36.81518,0.05973673,4258.268,4.582,-0.37968,-0.0613597
2M13530128+2458479,27.55391,76.01222,78.49169,-10.90536,0.6154705,3541.509,4.650791,-9999,-9999
2M13530128+2458479,27.55391,76.01222,78.49169,-10.90536,0.6154705,3541.509,4.650791,-9999,-9999
2M13530870+4348245,90.21724,69.19425,127.9881,-53.40085,0.9148273,4747.154,4.551612,-0.22189,0.0276883
2M13530870+4348245,90.21724,69.19425,127.9881,-53.40085,0.9148273,4747.154,4.551612,-0.22189,0.0276883
2M13531856+4241534,87.99199,69.98677,55.91077,-60.78862,0.08946852,4677.837,4.556363,0.01039,0.0550453
2M13531856+4241534,87.99199,69.98677,55.91077,-60.78862,0.08946852,4677.837,4.556363,0.01039,0.0550453
2M13532086+4316250,89.12064,69.56372,53.38446,-31.91108,0.07260138,4078.963,4.609695,0.037134,-0.0427397
2M13532086+4316250,89.12064,69.56372,53.38446,-31.91108,0.07260138,4078.963,4.609695,0.037134,-0.0427397
2M13532548+4351521,90.21969,69.11763,228.5406,35.23168,0.04773912,4443.624,4.620501,-0.37491,0.0498143
2M13532548+4351521,90.21969,69.11763,228.5406,35.23168,0.04773912,4443.624,4.620501,-0.37491,0.0498143
2M13535884+4350217,89.96389,69.0692,245.9732,-22.52664,0.041227,5019.02,4.565775,-0.14739,0.0501663
2M13535884+4350217,89.96389,69.0692,245.9732,-22.52664,0.041227,5019.02,4.565775,-0.14739,0.0501663
2M13540713+2626450,33.70487,76.00383,93.67479,10.12601,0.351845,3690.832,4.658651,-0.50101,-0.0183987
2M13541511+3227250,58.08279,75.38633,70.15672,9.781549,0.08703383,4642.44,4.586864,-0.084603,0.0264513
2M13541511+3227250,58.08279,75.38633,70.15672,9.781549,0.08703383,4642.44,4.586864,-0.084603,0.0264513
2M13542383+4147348,85.67577,70.48328,65.65767,-16.5764,0.04313106,4341.282,4.591747,0.11024,-0.0601487
2M13542383+4147348,85.67577,70.48328,65.65767,-16.5764,0.04313106,4341.282,4.591747,0.11024,-0.0601487
2M15010552+3618211,59.5777,61.09934,113.3865,20.09895,0.1114452,4838.509,4.612976,-0.39741,0.0521063
2M15010552+3618211,59.5777,61.09934,113.3865,20.09895,0.1114452,4838.509,4.612976,-0.39741,0.0521063
2M15010903+3702218,61.06566,60.96213,87.42802,-48.2886,39.19122,-9999,-9999,-9999,-9999
2M15010903+3702218,61.06566,60.96213,87.42802,-48.2886,39.19122,-9999,-9999,-9999,-9999
2M15010903+3702218,61.06566,60.96213,87.42802,-48.2886,39.19122,-9999,-9999,-9999,-9999
2M15020492+3727063,61.82581,60.70296,159.9114,-6.056197,0.1760834,4221.181,4.616384,-0.17772,-0.0459377
2M15020492+3727063,61.82581,60.70296,159.9114,-6.056197,0.1760834,4221.181,4.616384,-0.17772,-0.0459377
2M15020492+3727063,61.82581,60.70296,159.9114,-6.056197,0.1760834,4221.181,4.616384,-0.17772,-0.0459377
2M15020492+3727063,61.82581,60.70296,159.9114,-6.056197,0.1760834,4221.181,4.616384,-0.17772,-0.0459377
2M15022077+3716171,61.44378,60.68534,170.7618,-22.30592,0.1026747,4110.214,4.626763,-0.14357,-0.0284097
2M15022077+3716171,61.44378,60.68534,170.7618,-22.30592,0.1026747,4110.214,4.626763,-0.14357,-0.0284097
2M15022077+3716171,61.44378,60.68534,170.7618,-22.30592,0.1026747,4110.214,4.626763,-0.14357,-0.0284097
2M15024987+3712235,61.27758,60.6023,51.18647,0.6691494,0.3501657,4164.898,4.632985,-0.18904,-0.0363457
2M15024987+3712235,61.27758,60.6023,51.18647,0.6691494,0.3501657,4164.898,4.632985,-0.18904,-0.0363457
2M15024987+3712235,61.27758,60.6023,51.18647,0.6691494,0.3501657,4164.898,4.632985,-0.18904,-0.0363457
2M15033904+3137054,49.83306,60.95989,197.5289,-2.521325,0.02536819,4892.926,3.390247,-0.05548,0.125849
2M15033904+3137054,49.83306,60.95989,197.5289,-2.521325,0.02536819,4892.926,3.390247,-0.05548,0.125849
2M15033904+3137054,49.83306,60.95989,197.5289,-2.521325,0.02536819,4892.926,3.390247,-0.05548,0.125849
